system_id,timestamp,temperature,humidity,moisture,ph,ec,nitrogen,phosphorus,potassium,source_name,energy,cps,activity
Lisimeter_1,2025-08-25 22:36:24,25.04,46.66,55.25,7.2,507.0,104.0,79.0,85.0,Co-60,1242.37,289.0,1.2
Lisimeter_2,2025-08-25 22:36:24,24.64,45.56,56.59,7.11,568.0,160.0,79.0,87.0,Co-60,1296.38,283.0,1.14
Lisimeter_1,2025-08-25 22:36:26,24.84,46.26,54.7,7.09,506.0,104.0,87.0,138.0,Co-60,1251.01,280.0,1.59
Lisimeter_2,2025-08-25 22:36:26,25.56,44.75,55.53,7.19,656.0,108.0,80.0,143.0,Co-60,1216.73,292.0,2.29
Lisimeter_1,2025-08-25 22:36:28,25.65,45.03,54.78,7.12,886.0,146.0,77.0,94.0,Co-60,1252.35,288.0,1.8
Lisimeter_2,2025-08-25 22:36:29,25.4,46.35,57.39,7.12,968.0,174.0,59.0,95.0,Co-60,1278.07,287.0,2.44
Lisimeter_1,2025-08-25 22:36:30,25.33,46.08,56.31,7.17,590.0,135.0,67.0,148.0,Co-60,1290.41,277.0,1.53
Lisimeter_2,2025-08-25 22:36:31,25.4,46.18,55.93,7.08,804.0,193.0,98.0,62.0,Co-60,1307.66,270.0,2.23
Lisimeter_1,2025-08-25 22:36:32,25.34,45.03,54.87,7.06,726.0,189.0,54.0,91.0,Co-60,1299.55,276.0,1.04
Lisimeter_2,2025-08-25 22:36:33,25.65,44.52,56.04,7.17,914.0,162.0,83.0,150.0,Co-60,1190.69,268.0,1.4
Lisimeter_1,2025-08-25 22:36:35,25.48,45.85,56.23,7.16,823.0,108.0,71.0,132.0,Co-60,1230.97,263.0,2.01
Lisimeter_2,2025-08-25 22:36:35,25.97,45.72,57.5,7.03,658.0,136.0,84.0,67.0,Co-60,1279.45,258.0,1.28
Lisimeter_1,2025-08-25 22:36:37,25.07,45.25,57.89,7.18,997.0,191.0,74.0,111.0,Co-60,1300.11,271.0,2.44
Lisimeter_2,2025-08-25 22:36:37,25.61,44.88,56.19,7.16,553.0,147.0,80.0,129.0,Co-60,1290.52,256.0,1.13
Lisimeter_1,2025-08-25 22:36:39,25.33,44.14,56.92,7.17,836.0,171.0,62.0,119.0,Co-60,1215.93,258.0,2.47
Lisimeter_2,2025-08-25 22:36:39,25.81,45.37,57.54,7.02,554.0,153.0,91.0,75.0,Co-60,1176.49,254.0,2.07
Lisimeter_1,2025-08-25 22:36:41,25.43,45.88,57.14,7.05,697.0,168.0,87.0,119.0,Co-60,1250.5,251.0,1.16
Lisimeter_2,2025-08-25 22:36:41,25.39,45.98,60.66,7.13,653.0,171.0,68.0,67.0,Co-60,1307.93,250.0,1.79
Lisimeter_1,2025-08-25 22:36:43,25.96,44.66,57.53,7.03,739.0,145.0,55.0,60.0,Co-60,1302.28,251.0,1.27
Lisimeter_2,2025-08-25 22:36:43,25.55,44.81,61.16,7.07,779.0,190.0,73.0,144.0,Co-60,1230.68,233.0,2.02
Lisimeter_1,2025-08-25 22:36:45,26.2,45.88,60.84,6.98,959.0,148.0,52.0,102.0,Co-60,1223.73,235.0,1.21
Lisimeter_2,2025-08-25 22:36:46,25.81,44.14,61.79,7.11,868.0,197.0,99.0,69.0,Co-60,1312.38,237.0,1.11
Lisimeter_1,2025-08-25 22:36:47,25.87,45.19,59.02,6.99,515.0,189.0,67.0,133.0,Co-60,1255.25,241.0,2.2
Lisimeter_2,2025-08-25 22:36:48,26.21,45.85,60.11,7.1,850.0,113.0,51.0,88.0,Co-60,1293.05,229.0,1.31
Lisimeter_1,2025-08-25 22:36:49,26.38,44.76,58.6,7.0,757.0,190.0,70.0,145.0,Co-60,1188.31,230.0,1.63
Lisimeter_2,2025-08-25 22:36:50,25.92,45.37,59.24,7.09,896.0,128.0,81.0,64.0,Co-60,1277.52,223.0,1.84
Lisimeter_1,2025-08-25 22:36:52,26.16,45.68,62.56,7.1,686.0,177.0,71.0,109.0,Co-60,1202.97,211.0,1.91
Lisimeter_2,2025-08-25 22:36:52,26.35,44.84,60.69,6.97,598.0,176.0,76.0,60.0,Co-60,1181.1,209.0,1.91
Lisimeter_1,2025-08-25 22:36:54,26.44,44.72,62.42,7.1,584.0,134.0,86.0,68.0,Co-60,1227.69,208.0,2.17
Lisimeter_2,2025-08-25 22:36:54,26.03,45.92,60.93,7.07,517.0,149.0,89.0,70.0,Co-60,1224.97,217.0,2.37
Lisimeter_1,2025-08-25 22:36:56,26.18,45.7,60.17,7.1,782.0,113.0,65.0,76.0,Co-60,1249.54,205.0,1.71
Lisimeter_2,2025-08-25 22:36:56,25.82,45.14,62.05,7.06,524.0,106.0,69.0,137.0,Co-60,1299.11,215.0,1.62
Lisimeter_1,2025-08-25 22:36:58,26.48,46.05,62.52,6.99,927.0,189.0,87.0,99.0,Co-60,1322.76,198.0,1.61
Lisimeter_2,2025-08-25 22:36:59,26.22,46.2,63.89,6.96,905.0,110.0,50.0,97.0,Co-60,1213.63,196.0,1.45
Lisimeter_1,2025-08-25 22:37:00,26.46,46.19,61.27,7.01,931.0,178.0,64.0,113.0,Co-60,1215.69,213.0,2.13
Lisimeter_2,2025-08-25 22:37:01,25.55,45.73,62.35,7.01,666.0,156.0,80.0,75.0,Co-60,1314.83,209.0,2.24
Lisimeter_1,2025-08-25 22:37:02,25.62,46.42,64.17,6.89,622.0,103.0,59.0,81.0,Co-60,1206.69,200.0,1.72
Lisimeter_2,2025-08-25 22:37:03,26.31,47.07,63.0,7.0,874.0,131.0,80.0,107.0,Co-60,1267.76,209.0,1.25
Lisimeter_1,2025-08-25 22:37:04,25.98,45.31,61.46,7.06,627.0,112.0,64.0,94.0,Co-60,1186.11,194.0,1.09
Lisimeter_2,2025-08-25 22:37:05,26.02,45.92,61.32,7.03,511.0,156.0,53.0,111.0,Co-60,1204.15,198.0,1.45
Lisimeter_1,2025-08-25 22:37:06,25.63,46.84,64.16,6.97,924.0,170.0,60.0,133.0,Co-60,1254.24,208.0,1.36
Lisimeter_2,2025-08-25 22:37:07,25.74,47.19,64.16,6.88,848.0,132.0,64.0,83.0,Co-60,1209.1,207.0,1.92
Lisimeter_1,2025-08-25 22:37:09,26.2,47.28,64.56,7.05,985.0,145.0,66.0,82.0,Co-60,1306.69,202.0,2.4
Lisimeter_2,2025-08-25 22:37:09,26.19,47.35,64.39,6.89,739.0,122.0,78.0,100.0,Co-60,1176.47,201.0,1.24
Lisimeter_1,2025-08-25 22:37:11,25.74,46.69,61.9,6.99,626.0,116.0,56.0,110.0,Co-60,1253.6,191.0,1.83
Lisimeter_2,2025-08-25 22:37:11,26.01,46.86,62.41,6.92,618.0,106.0,87.0,60.0,Co-60,1211.94,201.0,2.43
Lisimeter_1,2025-08-25 22:37:13,25.84,46.3,62.73,6.94,922.0,165.0,69.0,71.0,Co-60,1303.81,208.0,1.99
Lisimeter_2,2025-08-25 22:37:14,25.32,48.27,63.05,6.91,826.0,131.0,90.0,59.0,Co-60,1245.38,212.0,1.09
Lisimeter_1,2025-08-25 22:37:15,25.7,47.78,65.53,7.0,764.0,143.0,78.0,131.0,Co-60,1252.48,206.0,2.01
Lisimeter_2,2025-08-25 22:37:16,26.02,48.22,64.06,7.03,600.0,182.0,89.0,149.0,Co-60,1324.03,198.0,1.75
Lisimeter_1,2025-08-25 22:37:17,26.04,48.48,64.54,6.94,556.0,124.0,74.0,65.0,Co-60,1179.39,210.0,2.27
Lisimeter_2,2025-08-25 22:37:18,25.58,47.88,63.19,7.02,910.0,107.0,82.0,108.0,Co-60,1326.66,210.0,1.53
Lisimeter_1,2025-08-25 22:37:19,25.29,48.13,65.17,6.83,793.0,173.0,75.0,67.0,Co-60,1304.6,214.0,2.28
Lisimeter_2,2025-08-25 22:37:20,25.46,48.19,66.11,6.84,578.0,107.0,68.0,105.0,Co-60,1197.8,208.0,1.95
Lisimeter_1,2025-08-25 22:37:21,25.93,48.57,64.35,6.82,830.0,189.0,68.0,65.0,Co-60,1243.74,210.0,2.42
Lisimeter_2,2025-08-25 22:37:22,25.79,48.03,63.03,7.0,772.0,126.0,63.0,110.0,Co-60,1173.93,232.0,2.09
Lisimeter_1,2025-08-25 22:37:24,25.33,49.33,64.93,6.88,635.0,148.0,69.0,149.0,Co-60,1227.2,218.0,1.47
Lisimeter_2,2025-08-25 22:37:24,25.65,48.75,66.66,7.0,902.0,167.0,51.0,130.0,Co-60,1229.22,232.0,1.36
Lisimeter_1,2025-08-25 22:37:26,24.88,49.06,64.27,6.83,937.0,171.0,70.0,71.0,Co-60,1278.34,227.0,1.05
Lisimeter_2,2025-08-25 22:37:26,24.78,48.63,65.71,6.83,696.0,175.0,60.0,144.0,Co-60,1255.73,237.0,1.24
Lisimeter_1,2025-08-25 22:37:28,25.21,48.63,65.55,6.89,973.0,193.0,90.0,92.0,Co-60,1249.93,240.0,1.39
Lisimeter_2,2025-08-25 22:37:28,24.86,50.19,65.78,6.91,770.0,175.0,81.0,84.0,Co-60,1188.31,232.0,2.21
Lisimeter_1,2025-08-25 22:37:30,24.66,48.93,63.06,6.87,766.0,147.0,75.0,72.0,Co-60,1173.29,253.0,1.53
Lisimeter_2,2025-08-25 22:37:30,24.82,49.33,63.33,6.97,544.0,182.0,51.0,90.0,Co-60,1256.88,239.0,1.96
Lisimeter_1,2025-08-25 22:37:32,24.51,50.34,65.62,6.89,517.0,140.0,87.0,81.0,Co-60,1261.57,255.0,1.19
Lisimeter_2,2025-08-25 22:37:33,24.63,50.89,66.32,6.8,680.0,123.0,50.0,106.0,Co-60,1240.6,259.0,2.0
Lisimeter_1,2025-08-25 22:37:34,25.24,50.24,65.84,6.78,636.0,150.0,76.0,78.0,Co-60,1317.86,251.0,1.02
Lisimeter_2,2025-08-25 22:37:35,24.36,51.01,66.3,6.81,989.0,139.0,54.0,124.0,Co-60,1253.99,254.0,1.8
Lisimeter_1,2025-08-25 22:37:36,24.28,51.2,63.06,6.78,851.0,199.0,90.0,93.0,Co-60,1315.3,258.0,2.21
Lisimeter_2,2025-08-25 22:37:37,25.15,51.78,64.16,6.91,795.0,133.0,68.0,116.0,Co-60,1258.35,268.0,2.31
Lisimeter_1,2025-08-25 22:37:38,24.58,50.22,66.58,6.8,766.0,148.0,90.0,125.0,Co-60,1215.54,266.0,1.47
Lisimeter_2,2025-08-25 22:37:39,24.21,51.08,64.55,6.96,967.0,189.0,72.0,65.0,Co-60,1282.0,278.0,1.29
Lisimeter_1,2025-08-25 22:40:48,25.11,52.21,54.94,7.02,873.0,197.0,61.0,141.0,Co-60,1182.76,282.0,1.94
Lisimeter_1,2025-08-25 22:40:51,25.83,51.0,53.14,6.96,616.0,123.0,64.0,60.0,Co-60,1296.82,284.0,2.17
Lisimeter_2,2025-08-25 22:40:51,25.67,52.4,53.24,7.12,712.0,168.0,57.0,133.0,Co-60,1291.73,276.0,1.61
Lisimeter_1,2025-08-25 22:40:53,25.36,51.02,52.72,6.95,852.0,119.0,51.0,122.0,Co-60,1212.66,277.0,2.49
Lisimeter_2,2025-08-25 22:40:53,25.44,52.88,50.88,7.02,611.0,188.0,82.0,97.0,Co-60,1212.15,286.0,2.49
Lisimeter_1,2025-08-25 22:40:55,25.26,52.02,52.24,7.12,601.0,128.0,80.0,70.0,Co-60,1290.41,288.0,1.51
Lisimeter_2,2025-08-25 22:40:55,25.76,51.44,50.94,7.11,500.0,167.0,91.0,134.0,Co-60,1176.97,286.0,2.09
Lisimeter_1,2025-08-25 22:40:57,25.93,52.88,52.39,6.98,611.0,166.0,62.0,147.0,Co-60,1289.22,290.0,1.53
Lisimeter_2,2025-08-25 22:40:58,25.31,53.04,51.56,7.09,632.0,198.0,93.0,69.0,Co-60,1265.17,300.0,1.17
Lisimeter_1,2025-08-25 22:40:59,25.92,52.93,52.79,7.05,958.0,103.0,66.0,73.0,Co-60,1212.98,301.0,1.57
Lisimeter_2,2025-08-25 22:41:00,25.62,53.22,51.81,6.98,714.0,167.0,79.0,138.0,Co-60,1221.01,295.0,1.14
Lisimeter_1,2025-08-25 22:41:01,25.57,53.78,48.69,7.06,942.0,180.0,96.0,119.0,Co-60,1260.46,300.0,2.08
Lisimeter_2,2025-08-25 22:41:02,26.0,53.07,48.83,7.07,526.0,184.0,91.0,113.0,Co-60,1256.83,300.0,1.47
Lisimeter_1,2025-08-25 22:41:03,25.66,53.08,50.8,7.11,986.0,141.0,99.0,71.0,Co-60,1195.88,303.0,1.46
Lisimeter_2,2025-08-25 22:41:04,25.53,53.14,50.0,7.07,624.0,125.0,86.0,139.0,Co-60,1189.07,302.0,1.34
Lisimeter_1,2025-08-25 22:41:05,25.54,52.92,51.43,7.01,646.0,111.0,70.0,106.0,Co-60,1196.28,292.0,2.49
Lisimeter_2,2025-08-25 22:41:06,26.14,54.46,48.59,7.03,689.0,170.0,63.0,104.0,Co-60,1318.1,291.0,1.29
Lisimeter_1,2025-08-25 22:41:07,25.66,53.01,49.21,7.18,536.0,114.0,72.0,149.0,Co-60,1314.8,292.0,1.96
Lisimeter_2,2025-08-25 22:41:08,25.87,52.95,50.31,7.07,858.0,129.0,51.0,84.0,Co-60,1246.56,295.0,2.46
Lisimeter_1,2025-08-25 22:41:10,25.8,54.33,49.0,7.12,920.0,123.0,63.0,117.0,Co-60,1327.21,298.0,2.43
Lisimeter_2,2025-08-25 22:41:10,26.23,53.86,50.1,7.03,820.0,138.0,63.0,61.0,Co-60,1261.11,297.0,1.2
Lisimeter_1,2025-08-25 22:41:12,26.05,54.91,48.72,7.13,979.0,134.0,72.0,89.0,Co-60,1272.84,290.0,1.01
Lisimeter_2,2025-08-25 22:41:12,26.26,54.18,49.17,7.05,799.0,115.0,90.0,126.0,Co-60,1248.81,294.0,1.01
Lisimeter_1,2025-08-25 22:41:14,25.53,54.57,49.81,7.21,530.0,156.0,57.0,51.0,Co-60,1256.59,296.0,1.48
Lisimeter_2,2025-08-25 22:41:14,25.99,54.37,46.3,7.08,662.0,127.0,86.0,98.0,Co-60,1230.51,287.0,1.26
Lisimeter_1,2025-08-25 22:41:16,25.6,55.09,46.82,7.18,913.0,177.0,67.0,131.0,Co-60,1182.63,291.0,1.23
Lisimeter_2,2025-08-25 22:41:17,25.8,54.81,48.37,7.11,534.0,125.0,71.0,86.0,Co-60,1215.65,281.0,1.77
Lisimeter_1,2025-08-25 22:41:18,26.11,53.81,45.4,7.14,688.0,147.0,51.0,147.0,Co-60,1239.94,283.0,1.95
Lisimeter_2,2025-08-25 22:41:19,26.31,54.23,48.78,7.09,823.0,146.0,56.0,99.0,Co-60,1309.31,275.0,1.72
Lisimeter_1,2025-08-25 22:41:20,26.06,54.45,46.48,7.06,848.0,175.0,93.0,65.0,Co-60,1172.82,281.0,1.53
Lisimeter_2,2025-08-25 22:41:21,26.2,53.84,48.67,7.23,553.0,149.0,77.0,137.0,Co-60,1248.91,278.0,1.93
Lisimeter_1,2025-08-25 22:41:22,25.74,54.67,46.5,7.04,673.0,178.0,90.0,83.0,Co-60,1297.27,280.0,1.51
Lisimeter_2,2025-08-25 22:41:23,25.76,55.41,48.39,7.09,713.0,127.0,62.0,94.0,Co-60,1231.22,278.0,1.31
Lisimeter_1,2025-08-25 22:41:24,25.6,55.18,47.06,7.21,837.0,185.0,80.0,136.0,Co-60,1325.27,265.0,2.29
Lisimeter_2,2025-08-25 22:41:25,25.57,54.16,46.52,7.13,606.0,159.0,84.0,92.0,Co-60,1171.69,263.0,1.22
Lisimeter_1,2025-08-25 22:41:26,25.86,54.9,46.77,7.13,964.0,121.0,69.0,127.0,Co-60,1291.3,264.0,1.28
Lisimeter_2,2025-08-25 22:41:27,26.16,55.07,46.07,7.2,957.0,164.0,96.0,123.0,Co-60,1313.07,261.0,1.78
Lisimeter_1,2025-08-25 22:41:29,25.88,55.24,47.31,7.15,753.0,184.0,66.0,57.0,Co-60,1178.63,246.0,2.35
Lisimeter_2,2025-08-25 22:41:29,25.91,55.39,46.82,7.22,973.0,187.0,63.0,70.0,Co-60,1213.84,240.0,1.47
Lisimeter_1,2025-08-25 22:41:31,25.71,55.29,46.15,7.14,562.0,172.0,89.0,126.0,Co-60,1289.83,243.0,1.29
Lisimeter_2,2025-08-25 22:41:31,25.75,55.57,46.88,7.18,827.0,193.0,80.0,91.0,Co-60,1257.41,239.0,2.1
Lisimeter_1,2025-08-25 22:41:33,25.53,55.7,47.19,7.13,513.0,164.0,75.0,65.0,Co-60,1285.91,243.0,1.27
Lisimeter_2,2025-08-25 22:41:34,25.57,54.6,44.23,7.16,717.0,112.0,73.0,109.0,Co-60,1189.68,238.0,1.28
Lisimeter_1,2025-08-25 22:41:35,25.67,54.94,45.11,7.11,567.0,156.0,72.0,145.0,Co-60,1179.95,230.0,1.46
Lisimeter_2,2025-08-25 22:41:36,25.47,55.64,44.17,7.17,995.0,182.0,57.0,146.0,Co-60,1290.05,236.0,1.03
Lisimeter_1,2025-08-25 22:41:37,25.55,53.85,45.22,7.26,748.0,158.0,78.0,92.0,Co-60,1311.82,226.0,2.02
Lisimeter_2,2025-08-25 22:41:38,24.84,55.69,43.25,7.27,964.0,110.0,68.0,144.0,Co-60,1255.89,228.0,2.02
Lisimeter_1,2025-08-25 22:41:39,25.47,54.76,43.56,7.26,514.0,113.0,55.0,120.0,Co-60,1210.71,218.0,1.57
Lisimeter_2,2025-08-25 22:41:40,25.41,55.48,43.59,7.23,606.0,124.0,53.0,112.0,Co-60,1316.23,215.0,1.68
Lisimeter_1,2025-08-25 22:41:41,25.52,54.81,43.9,7.09,816.0,134.0,63.0,109.0,Co-60,1284.02,209.0,1.3
Lisimeter_2,2025-08-25 22:41:42,24.69,53.62,43.83,7.21,512.0,139.0,64.0,97.0,Co-60,1306.43,215.0,1.38
Lisimeter_1,2025-08-25 22:41:43,24.89,54.35,45.17,7.16,526.0,113.0,88.0,115.0,Co-60,1207.68,204.0,1.72
Lisimeter_2,2025-08-25 22:41:44,25.0,55.15,44.12,7.28,699.0,170.0,72.0,100.0,Co-60,1328.1,209.0,1.71
Lisimeter_1,2025-08-25 22:41:45,24.57,53.33,43.04,7.23,797.0,118.0,74.0,121.0,Co-60,1206.33,202.0,2.31
Lisimeter_2,2025-08-25 22:41:46,25.13,55.06,43.25,7.16,842.0,143.0,61.0,113.0,Co-60,1233.86,204.0,1.67
Lisimeter_1,2025-08-25 22:41:48,24.73,53.9,43.55,7.16,818.0,143.0,51.0,142.0,Co-60,1170.37,211.0,1.14
Lisimeter_2,2025-08-25 22:41:48,25.02,53.16,44.49,7.11,960.0,157.0,65.0,84.0,Co-60,1309.17,209.0,1.81
Lisimeter_1,2025-08-25 22:41:50,25.0,53.22,43.52,7.11,701.0,121.0,57.0,60.0,Co-60,1230.68,198.0,2.11
Lisimeter_2,2025-08-25 22:41:51,25.16,53.71,44.56,7.17,844.0,145.0,99.0,77.0,Co-60,1206.36,206.0,1.95
Lisimeter_1,2025-08-25 22:41:52,24.88,53.21,44.86,7.2,614.0,119.0,84.0,72.0,Co-60,1238.17,192.0,2.31
Lisimeter_2,2025-08-25 22:41:53,25.0,54.0,45.28,7.12,775.0,145.0,58.0,108.0,Co-60,1215.7,201.0,1.05
Lisimeter_1,2025-08-25 22:41:54,25.06,52.99,45.16,7.17,520.0,109.0,86.0,70.0,Co-60,1326.32,196.0,1.65
Lisimeter_2,2025-08-25 22:41:55,24.67,52.94,44.11,7.15,530.0,111.0,70.0,148.0,Co-60,1320.94,208.0,1.76
Lisimeter_1,2025-08-25 22:41:56,24.04,53.47,43.48,7.21,917.0,155.0,72.0,123.0,Co-60,1258.47,205.0,2.05
Lisimeter_2,2025-08-25 22:41:57,24.82,52.54,46.89,7.14,828.0,134.0,63.0,117.0,Co-60,1229.79,201.0,1.8
Lisimeter_1,2025-08-25 22:41:58,24.02,53.82,47.33,7.3,501.0,173.0,50.0,149.0,Co-60,1318.67,198.0,2.43
Lisimeter_2,2025-08-25 22:41:59,24.18,53.05,46.65,7.28,722.0,140.0,78.0,118.0,Co-60,1176.71,203.0,1.48
Lisimeter_1,2025-08-25 22:42:00,24.82,53.64,47.11,7.17,503.0,144.0,89.0,85.0,Co-60,1297.56,209.0,2.25
Lisimeter_2,2025-08-25 22:42:01,24.68,52.27,46.83,7.29,868.0,161.0,88.0,125.0,Co-60,1181.52,196.0,1.21
Lisimeter_1,2025-08-25 22:42:02,24.76,53.13,45.18,7.23,976.0,123.0,92.0,111.0,Co-60,1217.57,206.0,2.2
Lisimeter_2,2025-08-25 22:42:03,24.09,51.85,45.95,7.26,907.0,181.0,69.0,123.0,Co-60,1263.63,204.0,1.04
Lisimeter_1,2025-08-25 22:42:04,24.26,52.15,44.08,7.24,667.0,188.0,64.0,142.0,Co-60,1276.83,218.0,1.96
Lisimeter_2,2025-08-25 22:42:05,24.51,52.17,44.77,7.22,822.0,192.0,88.0,126.0,Co-60,1290.66,219.0,2.48
Lisimeter_1,2025-08-25 22:42:07,24.3,52.57,46.78,7.3,966.0,179.0,95.0,54.0,Co-60,1244.41,217.0,1.34
Lisimeter_2,2025-08-25 22:42:08,23.73,51.01,46.48,7.25,629.0,149.0,77.0,128.0,Co-60,1313.73,221.0,1.09
Lisimeter_1,2025-08-25 22:42:09,24.56,50.75,46.41,7.14,676.0,163.0,93.0,140.0,Co-60,1199.59,218.0,2.34
Lisimeter_2,2025-08-25 22:42:10,24.08,52.21,46.03,7.26,611.0,170.0,96.0,145.0,Co-60,1301.41,222.0,1.34
Lisimeter_1,2025-08-25 22:42:11,24.44,51.18,47.82,7.11,999.0,192.0,89.0,121.0,Co-60,1258.47,235.0,2.41
Lisimeter_2,2025-08-25 22:42:12,24.4,50.74,47.63,7.2,927.0,125.0,55.0,143.0,Co-60,1282.22,225.0,2.38
Lisimeter_1,2025-08-25 22:42:13,23.66,51.08,48.17,7.1,734.0,145.0,72.0,138.0,Co-60,1195.83,240.0,2.47
Lisimeter_2,2025-08-25 22:42:14,24.33,50.69,45.81,7.15,561.0,151.0,78.0,130.0,Co-60,1271.12,231.0,1.45
Lisimeter_1,2025-08-25 22:42:15,23.68,50.39,47.89,7.19,935.0,183.0,54.0,106.0,Co-60,1308.16,239.0,1.91
Lisimeter_2,2025-08-25 22:42:16,23.99,50.53,47.23,7.18,547.0,124.0,83.0,76.0,Co-60,1250.15,234.0,2.26
Lisimeter_1,2025-08-25 22:42:17,23.67,50.81,48.06,7.23,539.0,141.0,72.0,109.0,Co-60,1203.64,253.0,1.84
Lisimeter_2,2025-08-25 22:42:18,24.21,50.79,47.73,7.13,869.0,182.0,84.0,90.0,Co-60,1171.87,257.0,1.37
Lisimeter_1,2025-08-25 22:42:19,23.7,48.96,49.43,7.16,755.0,193.0,65.0,127.0,Co-60,1328.8,246.0,1.73
Lisimeter_2,2025-08-25 22:42:20,23.84,49.38,47.8,7.23,910.0,199.0,94.0,61.0,Co-60,1208.96,249.0,1.99
Lisimeter_1,2025-08-25 22:42:21,23.59,50.32,49.47,7.19,593.0,177.0,98.0,54.0,Co-60,1210.75,250.0,1.08
Lisimeter_2,2025-08-25 22:42:22,23.95,48.92,48.44,7.11,828.0,172.0,92.0,111.0,Co-60,1293.6,256.0,2.46
Lisimeter_1,2025-08-25 22:42:23,23.89,49.61,50.54,7.21,774.0,174.0,86.0,131.0,Co-60,1256.96,272.0,1.69
Lisimeter_2,2025-08-25 22:42:24,23.63,49.13,47.1,7.22,572.0,168.0,51.0,131.0,Co-60,1261.41,276.0,1.73
Lisimeter_1,2025-08-25 22:42:26,23.8,49.42,48.32,7.21,751.0,149.0,74.0,137.0,Co-60,1227.58,277.0,1.1
Lisimeter_2,2025-08-25 22:42:27,24.42,49.6,50.73,7.22,973.0,156.0,75.0,96.0,Co-60,1299.85,271.0,2.13
Lisimeter_1,2025-08-25 22:42:28,23.92,48.98,49.26,7.22,880.0,106.0,98.0,105.0,Co-60,1297.9,272.0,1.68
Lisimeter_2,2025-08-25 22:42:29,23.84,48.81,47.91,7.13,738.0,166.0,79.0,79.0,Co-60,1272.2,282.0,1.85
Lisimeter_1,2025-08-25 22:42:30,23.75,48.86,49.78,7.15,876.0,122.0,69.0,95.0,Co-60,1297.23,282.0,1.7
Lisimeter_2,2025-08-25 22:42:31,24.33,47.12,51.3,7.21,612.0,177.0,73.0,117.0,Co-60,1188.38,284.0,1.44
Lisimeter_1,2025-08-25 22:42:32,24.16,48.24,49.04,7.13,746.0,179.0,63.0,144.0,Co-60,1278.24,287.0,1.61
Lisimeter_2,2025-08-25 22:42:33,24.4,48.7,52.23,7.21,519.0,121.0,57.0,144.0,Co-60,1191.76,280.0,2.35
Lisimeter_1,2025-08-25 22:42:34,24.73,47.71,49.84,7.13,794.0,194.0,76.0,141.0,Co-60,1274.05,282.0,1.75
Lisimeter_2,2025-08-25 22:42:35,23.87,47.4,52.96,7.11,680.0,181.0,92.0,98.0,Co-60,1257.59,293.0,1.49
Lisimeter_1,2025-08-25 22:42:36,24.41,47.95,52.85,7.24,740.0,112.0,95.0,126.0,Co-60,1194.04,301.0,1.87
Lisimeter_2,2025-08-25 22:42:37,24.05,47.73,49.72,7.2,948.0,189.0,86.0,119.0,Co-60,1191.87,286.0,1.37
Lisimeter_1,2025-08-25 22:42:38,24.44,47.44,50.22,7.16,570.0,188.0,82.0,81.0,Co-60,1289.95,291.0,1.34
Lisimeter_2,2025-08-25 22:42:39,24.46,47.52,52.96,7.11,934.0,192.0,94.0,133.0,Co-60,1317.1,297.0,1.58
Lisimeter_1,2025-08-25 22:42:41,24.98,46.71,52.18,7.14,974.0,124.0,66.0,96.0,Co-60,1298.68,305.0,2.37
Lisimeter_2,2025-08-25 22:42:41,24.72,46.49,53.1,7.09,954.0,182.0,91.0,67.0,Co-60,1231.62,289.0,1.41
Lisimeter_1,2025-08-25 22:42:43,24.16,47.14,54.69,7.1,546.0,110.0,90.0,86.0,Co-60,1265.83,299.0,1.57
Lisimeter_2,2025-08-25 22:42:44,24.87,45.97,52.32,7.19,730.0,133.0,97.0,146.0,Co-60,1227.64,294.0,1.19
Lisimeter_1,2025-08-25 22:42:45,24.37,46.18,54.75,7.14,678.0,112.0,98.0,148.0,Co-60,1213.43,290.0,2.12
Lisimeter_2,2025-08-25 22:42:46,24.8,45.39,53.18,7.04,593.0,119.0,92.0,146.0,Co-60,1253.04,292.0,1.48
Lisimeter_1,2025-08-25 22:42:47,24.83,46.52,54.67,7.23,512.0,142.0,84.0,79.0,Co-60,1321.3,290.0,1.89
Lisimeter_2,2025-08-25 22:42:48,24.43,46.83,53.84,7.09,579.0,178.0,73.0,93.0,Co-60,1319.88,294.0,2.06
Lisimeter_1,2025-08-25 22:42:49,25.35,45.12,53.41,7.17,655.0,142.0,58.0,145.0,Co-60,1265.95,289.0,1.01
Lisimeter_2,2025-08-25 22:42:50,25.04,46.28,54.59,7.19,637.0,155.0,72.0,65.0,Co-60,1223.35,291.0,1.47
Lisimeter_2,2025-08-25 22:42:56,25.5,44.56,54.1,7.07,735.0,189.0,90.0,117.0,Co-60,1275.71,290.0,1.45
Lisimeter_1,2025-08-25 22:42:57,24.72,44.43,57.9,7.08,941.0,129.0,60.0,109.0,Co-60,1177.44,288.0,1.58
Lisimeter_2,2025-08-25 22:42:59,25.58,45.65,55.3,7.1,677.0,145.0,89.0,124.0,Co-60,1190.24,286.0,1.32
Lisimeter_1,2025-08-25 22:42:59,25.76,44.38,54.92,7.1,653.0,130.0,52.0,54.0,Co-60,1275.78,282.0,1.95
Lisimeter_2,2025-08-25 22:43:01,24.9,44.49,57.3,7.01,687.0,168.0,75.0,62.0,Co-60,1327.65,275.0,1.55
Lisimeter_1,2025-08-25 22:43:01,25.51,45.88,57.82,7.04,991.0,179.0,64.0,133.0,Co-60,1178.05,271.0,2.02
